komentar_super_clean,label,prediksi_indobert,confidence
mantap bermain sgi88 rezeki mengalir deras,1,1,0.9998899698257446
kalo masih gak juara 1 dan kalah sama farell si malu2in ya,0,0,0.9999189376831055
gue alexis17 aja beneran,1,1,0.9999405145645142
kapan lagi main di situs segacor probet855 asli nagih sih,1,1,0.999897837638855
pagi pagi udah dapet notif wd alexis17 mood langsung seharian,1,1,0.9999337196350098
crash ya bg,0,0,0.9999263286590576
nah bener buat keuangan timnas juga ini,0,0,0.9999265670776367
emg gayanya dr dulu deh perasaan,0,0,0.9999254941940308
2x pula,0,0,0.9999133348464966
u ang kelar gara gara mai i dor 77 asli gacir banget,1,1,0.9998077750205994
nyimak abang sgi88 cair mulu,1,1,0.9998492002487183
makin sayang ma pa ahok,0,0,0.9999262094497681
alexis17 gk pelit bonus,1,1,0.999933123588562
jgn lagi plis org kaya gini dijadiin presiden,0,0,0.9999096393585205
yg tunggu2 sgi88,1,1,0.999803364276886
happy banget dapet rezeki btv bener bener puas,1,1,0.9998506307601929
gaada banyak sponsor kelassss,0,0,0.999915361404419
hadir bang,0,0,0.9999279975891113
epic moment sgi88,1,1,0.9998295307159424
itu lama2 apa gk muncul bekas lipatan yg bisa mengganggu pandangan,0,0,0.999927282333374
berkah rezeki berkat ahmadt to puji syukur,1,1,0.9998154044151306
swert bonanja bener bener gacir banget,1,1,0.999854564666748
udah nyobain alexis17 belom recommended pokoknya,1,1,0.9999387264251709
isi ngga ada manfaatnya,0,0,0.9999314546585083
ngeri mangkin kesini sponsor mangkin all out ke gd kerennn,0,0,0.9999181032180786
larchy1324 iyaa emang laksana paling top karoseri lain mah ecek ecek,0,0,0.9999074935913086
sayang bgt velgnya itu takut face velgnya nabrak pas tandem wkwkwk,0,0,0.9999250173568726
penasaran pengen beli semoga,0,0,0.9999070167541504
munggu depan,0,0,0.9999276399612427
ditunggu kehadiran nya di kampus2 buat diskusi sama anak2 mahasiswa,0,0,0.9999301433563232
terus saya harus ngapain ini pak wapres,0,0,0.9999251365661621
biar lbh quick lg kalo mau gnti ratio,0,0,0.9999276399612427
matiosaja ank abhh,0,0,0.9999165534973145
2 12 bedehhh body nya gaada lawan semoga berkah 99 terus ya ka channel nya,1,0,0.9976662397384644
pertandingan selesai di menit 24 24,0,0,0.9992833733558655
terima kasih min alexis 17 wede 8 000 000 masuk,1,1,0.9999237060546875
gus idham udah punya keren banget,0,0,0.9999053478240967
bang suara nya kecil,0,0,0.9999299049377441
gamemodification pakai boncengan seru juga,0,0,0.9998200535774231
paling satisfying pas bongkar pasang bodykit pasang livery,0,0,0.9999121427536011
makin seru mandalika77 sltnya oke banget bonusnya bikin senang untung melimpah selalu memberikaan cuan teruss tiap hari nya emang gokil bangett,1,1,0.9999051094055176
kalo besok2 sulittt,0,0,0.9999076128005981
dia pernah pake daily huwawei ko,0,0,0.9999227523803711
jiekong82 lah demokrasi kan ya terserah aku apa akal gk nyampe ya,0,0,0.9999210834503174
ah mas ini kayak burung ngajak ikan untuk berenang,0,0,0.9999284744262695
nvm you can skip it the good part start here 19 40,0,0,0.9999288320541382
ser lakon yg ngaco itu lhu,0,0,0.9999232292175293
walaupun udah nonton dari awal eps tetap nungguin full review,0,0,0.9999198913574219
baru tau narasinews skarang ada acara comedy,0,0,0.9999297857284546
min ko jumlah dislike nya hilang,0,0,0.9999305009841919
tim gercep alexis17 nih,1,1,0.9999370574951172
episode yang menyenangkan,0,0,0.9999163150787354
keren banget bro,0,0,0.9999308586120605
mengingatkan pada ken block,0,0,0.9999285936355591
gak bermutu,0,0,0.9999018907546997
parah forza tidak dikenali,0,0,0.9999278783798218
tinggal metro tempo yg msih bs diharapkan netralitasnya,0,0,0.9999182224273682
pulauwinlisensi web terbaik,1,1,0.9993312358856201
semangat menang gacha168 ku,1,1,0.9998900890350342
woi membaca teks yg dibuat org lain,0,0,0.9999313354492188
gak ribet semenjak alexis17,1,1,0.9999358654022217
matanya kemana itu woi,0,0,0.9999287128448486
ga upload hari jumat sore tuh kya ada yang aneh,0,0,0.9999291896820068
petir merah gates bikin mekswin,1,1,0.9998465776443481
asyariiiii meong wkwkwkwkwk,0,0,0.9999345541000366
baru maen udh jp mntp banget situsnya,1,1,0.9998295307159424
fix pluto88emang beda bikin member setia,1,1,0.9998840093612671
gw sampe meledak nih alexis17 jd 45jt,1,1,0.9999375343322754
wahh coba lahh modif motor,0,0,0.9999314546585083
alexis 17 emang ga matinya rame aja,1,1,0.9999352693557739
bang judulnya belom diganti tuh wkkwkw masih judul tahap revisi,0,0,0.999934196472168
ganti jb 5 ya min,0,0,0.9999257326126099
gustoto emang top notch highly recommended kalangan,1,1,0.9998763799667358
rata kanan,0,0,0.9998981952667236
pagi pagi udah dapet notif wd alexis17 mood langsung minggu,1,1,0.9999356269836426
alexis 17 cba langsung bawa pulang cuan gede,1,1,0.999922513961792
bersandar di teras rumah sembari ngopi bermain permainan nyelot di mandalika77 nikmat sekaleh,1,1,0.9999088048934937
kalem dikit lah,0,0,0.9999128580093384
pasang tg nya gimana tuh,0,0,0.999919056892395
dijamin bakal lebih ngaco lagi,0,0,0.9998959302902222
naikan gaji damkar,0,0,0.9999231100082397
dari jawaban nya memang bener bener orang tua kolot,0,0,0.9999144077301025
gombal bos,0,0,0.9999232292175293
bang spil redmi note 14 pro 5g,0,0,0.999923825263977
aamiin,0,0,0.9999111890792847
auto jepey weton88,1,1,0.9996670484542847
youtube premium,0,0,0.9999067783355713
luar biasa gd menyala inspirasi,0,0,0.9999117851257324
gacur banget auto wede,1,1,0.9999115467071533
next nya 4 lipet,0,0,0.9999123811721802
gila ampe merinding gua nontonnya,0,0,0.9999266862869263
beberapa pengguna melaporkan hasil positif dari penggunaan dora77,1,1,0.9998416900634766
makin makmur dapet dari q 777,1,1,0.9998853206634521
waahhh super sih ini teknologinya sangat keren,0,0,0.9999285936355591
mba nana paling greget tpi sayang jawaban tdak sesuai harapan,0,0,0.999932050704956
seru nich weton88 cair,1,1,0.9996370077133179
swert bonanja gacir mntp,1,1,0.9998432397842407
walau ga punya mobil tp sk bgt liat2 mobil2 sport,0,0,0.9999256134033203
rezeki nomplok di bukit888,1,1,0.9998565912246704
takut salah lipet sih,0,0,0.9999113082885742
alexis 17 gua suka banget main mudah menangnya,1,1,0.9999237060546875
dewadora gacir banget mekswin trs pol,1,1,0.9999076128005981
ubur ubur ikan lelel pasti jepe di manut88 le,1,1,0.9997712969779968
hoki gak bohong udah pakai pawpaw4d,1,1,0.9998847246170044
gue rela ninggalin platform lain demi fokus di alexis 17,1,1,0.9999356269836426
16 34 basic cefiro bikinan gundam garage,0,0,0.9999265670776367
yapping mulu anjir kagak ada jawaban sistematis dan realistis,0,0,0.9999312162399292
aerox baru keluar udh tamat modifannya gokil,0,0,0.9998977184295654
gus iqdam pon ada juga hummer,0,0,0.9999290704727173
pulau777 selalu bikin nagih,1,1,0.9996030926704407
gak pusing mikirin cicilan kalo udah join alexis17,1,1,0.999940037727356
umur berpengaruh pak,0,0,0.9999265670776367
jersey kipernya berkerah ga bang,0,0,0.9999150037765503
tau aja lu bang kalo gua lagi otw beli hp ini,0,0,0.9999336004257202
datuaksegala biasa bang pembenci kita berdebat jg gk akan menang,0,0,0.9999096393585205
tempo gak bermutu media ptopokatip,0,0,0.9998811483383179
yg penting takut tuhan mas,0,0,0.9999314546585083
pulau777 bikin hari hari cuaan mantap banget,1,1,0.9996793270111084
jurus skak mat 4 langkah andalan gue nih,0,0,0.999708354473114
seminggu join alexis17 gue udah beliin ortu kulkas pintu,1,1,0.9999395608901978
zoe tw dari pada ip 16 masih 60hz,0,0,0.99992835521698
pertimbangkan untuk menjelajahi mandalika77 jika anda menghargai inovasi dan kreativitas,1,1,0.9999001026153564
wkwkwk riil,0,0,0.9999291896820068
ganteng lee,0,0,0.999920129776001
mantap bermain dora 77 lancar rezeki mengalir deras,1,1,0.9998911619186401
keren banget mandalika77 hampir tidak ada kerungkatan bro rasio kemenangannya tinggi banget gokil,1,1,0.9999008178710938
ya kan pasti ada sambungannya jadi ngga mati 1 layarnya,0,0,0.9999239444732666
15 30 ada yg nyelip satu biji,0,0,0.9999295473098755
jangan lewatkan kesempatan menang besar di pulau 777 09 40,1,1,0.999859094619751
mascar007 konoha bos kalo jd buzzer yg teliti,0,0,0.9999281167984009
paling keren supra si review dong detail nya,0,0,0.9999279975891113
mas wahid jual beli mobil dari dulu,0,0,0.9999251365661621
penasaran coba deh main pu lau tujuh tujuh tujuh,1,1,0.9998526573181152
harusnya judul presiden prabowo dongeng,0,0,0.9999189376831055
eh kenapa itu mas gubernur,0,0,0.9999291896820068
alexis17 sih heboh banget,1,1,0.9999390840530396
alexis 17 cba jepe gede lngsg,1,1,0.9999231100082397
presiden yapping wkwkwk,0,0,0.9999269247055054
aura moreno konga nya kuat bngett,0,0,0.9998931884765625
sikat bonus dewad r auto sultan,1,1,0.9998179078102112
kenapa mobil jepang kayak ketinggalan jaman secara teknologi,0,0,0.9999192953109741
biden ver indo,0,0,0.9999133348464966
bagaimana cara lihat jumlah dislike,0,0,0.9999297857284546
ya allooh ditanya apa jawabnya apa ampyuuuuun deeh,0,0,0.9999349117279053
masa murid gm irene sukandar kaya gini bang,0,0,0.999929666519165
dislike nya ga di liatin,0,0,0.9999308586120605
d o r a 7 7 gacor ga matinya,1,1,0.9996147155761719
ya duit bapak nya banyak apapun bisa jadi kenyataan kek nya,0,0,0.9999271631240845
yang kesini cuma untuk dislike dan liat komenan netizen ada,0,0,0.9999332427978516
kacau banget dah main alexis17 terbaik,1,1,0.9999368190765381
gas main motor bg,0,0,0.9999194145202637
hasil gacir dari agustotobikin hari makin seru mantap banget,1,1,0.9998879432678223
gw nunggu yg lipet 5,0,0,0.9996190071105957
keren banget lo brow,0,0,0.9999222755432129
mandalika77 gacor menang trus 4 34,1,1,0.9998956918716431
lebih tepatnya nahan ketawa pas jawabannya mulai ngelantur,0,0,0.9999233484268188
lama banget main caturnya,0,0,0.9996633529663086
gibran masukin dong,0,0,0.9999279975891113
sehat kang semngat ngonten dilancarkan urusannya salam sgi88,1,1,0.999895453453064
gates gacir banget udh jepek,1,1,0.9999105930328369
gacur pol maen jepe,1,1,0.9998977184295654
ko bagusan mas ferry ya,0,0,0.9999309778213501
udah nyobain alexis17 belom recommended pokoknya sumpah,1,1,0.9999395608901978
jepe mulu nggak prnh zonk,1,1,0.9998764991760254
bro tau ga alexis17 udah support bank e wallet potongan,1,1,0.9999374151229858
crosstrek mana bang,0,0,0.9999337196350098
gak mau ahokers,0,0,0.9999231100082397
gue rela begadang sampe pagi alexis17,1,1,0.9999386072158813
mimpi kemenangan nyata p l u t o 8 8,1,1,0.9996077418327332
seminggu main alexis17 gue udah ganti perabotan rumah,1,1,0.9999393224716187
semangat bang buat konten nya salam probet855 gampang jepe,1,1,0.9999101161956787
tanpa alexis17 sudah hampa rasanya,1,1,0.9999374151229858
diskusi sama rakyat dr semua sisi juga perlu pak,0,0,0.9999245405197144
mrsomyaputra bagaimana rasanya jadi mahluk hina,0,0,0.9999256134033203
gak nyangka menang p l u t o 8 8 serasa mimpi siang bolong,1,1,0.9996910095214844
gan hasil wede cair pula bermain dis3rver mandalika77 angan angan member gua kelepek saking cakapnya mandalika77 nyarik cuan,1,1,0.9999074935913086
untuk selanjutnya si fufufafa yg akan di ajak diskusi,0,0,0.9999328851699829
gue udah ga bayangin hidup a l e x i s 1 7 udah sumber nafkah utama,1,1,0.9996742010116577
16 22 pasti kijang lgx biru 2 0 at yg katanya langka,0,0,0.9998812675476074
jackpot terus terusan bikin happy king328 terbaik,1,1,0.9998717308044434
gue udah ga bayangin hidup alexis17 udah sumber nafkah utama,1,1,0.9999387264251709
semangat bang konten nya salam sgi88 gampang jepe,1,1,0.9998993873596191
d r a 7 7 menawarkan lingkungan dinamis menarik,1,1,0.9994562268257141
engsel ny seketen ituu,0,0,0.9999227523803711
close enough,0,0,0.9999227523803711
dora77 bikin lupa duniawi hiburan,1,1,0.9997348189353943
kmrn iseng hands on x6 aja udah berasa sultan gimana ini,0,0,0.9999024868011475
0 02 keren sgi88 terbaik menang mudah,1,1,0.9998237490653992
aero 88 menawarkan pendekatan berbeda keterlibatan daring,1,1,0.9997479319572449
akhir nya berhasil kebeli vas bunga nya,0,0,0.9998655319213867
esia hidayah nyimak,0,0,0.999881386756897
terbaik kak salam weton88,1,1,0.9997157454490662
anis ow no,0,0,0.9998841285705566
ngelag wd jalan alexis 17 emang top,1,1,0.9999250173568726
berarti kemarin golput ato milih jokowow,0,0,0.9999243021011353
gak pusing mikirin biaya sekolah anak kalo udah join alexis17,1,1,0.9999363422393799
cuan tuh gak serius serius tau pu lau tujuh tujuh tujuh,1,1,0.9998518228530884
sehat selalu semuanya salam dari weton88 gampang jepe,1,1,0.9998383522033691
keuntungan dewadora mendukung membeli rumah mudah,1,1,0.999887228012085
orang bilang alexis17 tuh bener bener mengubah hidup,1,1,0.9999397993087769
alexis17 bahas,1,1,0.9999315738677979
indonesia maju ada di kepala satu orang ahok,0,0,0.999913215637207
karaoke lagi bang request lagu oke gas,0,0,0.9999315738677979
maaf terlambat bang semangat ya salam sgi88 gampang jepe,1,1,0.999903678894043
fotodekacom sekelas presiden dibandingin sama kepala daerah,0,0,0.999916672706604
bang review hq nubia neo 3 5g plsssssssssssssssss,0,0,0.9999276399612427
kmren milih siapa,0,0,0.9999234676361084
support sama m pencil ndak ya 1 55,0,0,0.9999275207519531
dikasih keuntungan serupap l u t o 8 8 wd aman,1,1,0.9996335506439209
ke mana pun gue pergi pasti ada aja yang nyebut pulauwin,0,1,0.9987483024597168
modal alexis17 bermanfaat,1,1,0.9999371767044067
lah emg udah proper bg,0,0,0.9999282360076904
a e r o 8 8menawarkan pendekatan kolaboratif dan berbasis komunitas,1,1,0.9996470212936401
apa pun pertnnyaaan nya mbg jwbn nya,0,0,0.9999312162399292
emang gak se recommended alexis17 deh,1,1,0.9999395608901978
bukan gak nangkep gak mau jawab,0,0,0.9999287128448486
4m an ya harganya,0,0,0.999921441078186
yg tunggu2 sgi88,1,1,0.999803364276886
manut88 benar2 bikin aku jadi sultan,1,1,0.9997579455375671
mari kirim uang ke china,0,0,0.9999173879623413
10 16 hp lu lipet berapa bosss,0,0,0.9999266862869263
bru tau aku,0,0,0.9999263286590576
anggorodps 9 di menit mna prabowo jawab langsung to the poin,0,0,0.9999216794967651
bro speaks a whole lot of nothing,0,0,0.9999309778213501
matamu gelap,0,0,0.9999164342880249
keren parah org indo modifnya,0,0,0.999903678894043
cuan emg alexis17 modal 100k jd 4jt,1,1,0.9999363422393799
heran sih ini pulauwin kenapa bisa nyentuh semua kalangan gitu,1,1,0.9985926747322083
orang dewasa mewancarai seorang bayi,0,0,0.9999003410339355
anjay mantep di alexis 17 bisa main sl t sambil nge paramount,1,1,0.9999306201934814
mantaaaaaaaaaaaf,0,0,0.9995623230934143
malah ngang ngong ngang ngong yang ada,0,0,0.9999339580535889
3 17 stop judi online,0,0,0.9998844861984253
anjay di 5000 view nih gw,0,0,0.999924898147583
pake subtilte bahasa inggris bang,0,0,0.9999334812164307
harusnya sekalian coba masuk parkiran pim nih hahaha,0,0,0.9999300241470337
rezeki bikin optimis alexis17,1,1,0.9999363422393799
ga sia sia maen dialexis17 beneran gua wd,1,1,0.9999152421951294
ini siapa ya,0,0,0.999925971031189
pandji diomelin ahok terus main caturnya,0,0,0.9999262094497681
gila sih tempat paling aman dan asik alexis17,1,1,0.9999406337738037
najjisss jadi wapres jalur nabrak konstitusi,0,0,0.999920129776001
50jt dapat hp 3 soalnya 3 lipat,0,0,0.9999005794525146
seru abis main bareng alexis17 selalu seru,1,1,0.9999332427978516
terima kasi rezekinya weton88,1,1,0.9996947050094604
parah alexis17 keren banget,1,1,0.999940037727356
maen santai big win,1,1,0.9997636675834656
towel gaj di ajak,0,0,0.9999268054962158
a l e x i s 1 7 selalu kasih vibe positif jangan sampai ketinggalan,1,1,0.9996169805526733
thanos tolong kami,0,0,0.9999313354492188
tidak menjawab,0,0,0.999927282333374
modal 50 ribu jepe lgsng wede,1,1,0.9999085664749146
kaya denger kake gw cerita pas lebaran hand orange covering eyes,0,0,0.9998071789741516
hebat jurnalis gak ngantuk,0,0,0.9999208450317383
busyet asli alexis17 gak obat pokoknya,1,1,0.9999362230300903
melihat huawei apple rasanya jadi sangat tertinggal soal inovasi,0,0,0.9999269247055054
sketer terus keluar auto wede tiap hari,1,1,0.9999058246612549
orang gila mana yg mau beli hp seharga motor,0,0,0.9999266862869263
cakep,0,0,0.9998970031738281
wede gampang situsnya terpercaya banget,1,1,0.9998956918716431
19 30 pulau 777 menang besar hadiahnya luar biasa,1,1,0.9998266100883484
kemenangan isototopasti dibayar lunas gak pake drama,1,1,0.9989295601844788
ariefsesar14 dihina tidak tumbang buruan turun bang,0,0,0.9999294281005859
jangan ragu buat main di mandalika77 mereka selalu memberikan kepuasan dengan wd gede cuan pasti datang,1,1,0.9998946189880371
menang sampah ya,0,0,0.9998929500579834
gila bener depo cepek ribu jadi cuan 10 juta hmadt to top banget,1,1,0.9996490478515625
sigmatanic66 iya juga ya om malah jadi alay,0,0,0.9999217987060547
kurang tidur kebanyakan main ps doang,0,0,0.9999055862426758
rezeki dewadora bikin senyum lebar terima kasih,1,1,0.9999077320098877
ee anuu auah,0,0,0.9999256134033203
6 03 apabila mim mati bertemu huruf mim maka dibaca mendengung,0,0,0.9999023675918579
gass manut88,1,1,0.9995554089546204
suaranya mirip lightning mcqueen,0,0,0.999927282333374
parah alexis17 keren banget,1,1,0.999940037727356
titipan tapi ga ada kapabilitas,0,0,0.9999277591705322
dewadora gacir bener tiap main pasti aja jepe bikin nagih,1,1,0.9999010562896729
rata2 jalanan jawe semua tdk ada jalanan nusantra,0,0,0.9998947381973267
pembunuh zionis pesek udh yapping ya kids,0,0,0.9999186992645264
males ah bayangin aja sendiri,0,0,0.9999278783798218
seminggu join alexis17 gue udah beliin ortu tiket umroh,1,1,0.9999408721923828
cara daftarx mandalika77 gmn bos,1,1,0.9999198913574219
emang omon omon ngelantur prabowo,0,0,0.9999217987060547
kasian kak,0,0,0.999932050704956
loh kok bisa2nya kita ada di sini,0,0,0.9999332427978516
bandar weton88 auto sultan gacur,1,1,0.9996682405471802
xmax luster masuk gd,0,0,0.9999250173568726
sungguh luar biasa mandalika77 membuat ketagihan berat sulit untuk berhenti,1,1,0.9998956918716431
alexis 17 tuh emang bener bener ngasih peluang ke semua orang,1,1,0.9999334812164307
mandalika77 pelunas utang gw cok wkwkwkwk,1,1,0.9999092817306519
akhirnyaa salam sgi88 gampang jepe,1,1,0.9998904466629028
lagi co di toko oren,0,0,0.9999185800552368
main di mandalika 77 langsung bikin hari jadi lebih cerah,1,1,0.9998961687088013
umrohhhh gua harga segitu,0,0,0.999874472618103
keinget kenblock,0,0,0.9999239444732666
emg terlalu op pak ahok ni saluttt,0,0,0.9999293088912964
sukses mulai dari sini mandalika77 tempatnya,1,1,0.9998965263366699
namanya alexis17 unik banget,1,1,0.9999407529830933
uni lubis keren banget pertanyaannya,0,0,0.9998522996902466
bro pokoknya kalo butuh cepet alexis17 solusinya,1,1,0.9999399185180664
gas aja ziko modif motor nya,0,0,0.9999260902404785
iri ya bos bapak nya situ ga kaya ya kasihan miskin wkwkwk,0,0,0.9999247789382935
gak pusing mikirin kalo udah join alexis17,1,1,0.9999395608901978
anak tersesatt kemana bapak nya ni face blue smiling face blue smiling face blue smiling,0,0,0.9999256134033203
mandalika77 gk ribet gampang banget dapet hasil gede,1,1,0.9999014139175415
yang like masuk surga,0,0,0.9999165534973145
anjay keren di alexis 17 bisa main slot sambil traveling,1,1,0.9999309778213501
alexis17 tuh emang bener bener ngasih peluang orang sultan dadakan,1,1,0.9999356269836426
in sha allah,0,0,0.9999262094497681
banjir cuan king328 gak lawan,1,1,0.9993612170219421
maen santai big win,1,1,0.9997636675834656
alexis17 tuh emang bener bener ngasih peluang orang sultan dadakan,1,1,0.9999356269836426
nyoba hal baru bang modif motor,0,0,0.9999263286590576
tapi bo ong,0,0,0.9999243021011353
rejeki lancar nyobain,1,1,0.9998657703399658
gak pusing mikirin biaya sekolah kalo udah join alexis17,1,1,0.9999387264251709
langsung beli samsung a16,0,0,0.9999165534973145
raja terakhir asc,0,0,0.9998611211776733
mode rally juga masuk ni concept nya,0,0,0.9999328851699829
gaspol cuan melimpah king328,1,1,0.999679684638977
presiden prabowo layak 2 periode justru gibran yang jadi pro kontra,0,0,0.9999208450317383
gue udah coba main jam jam alexis17 emang gacor jam 1 pagi,1,1,0.9999356269836426
saya beli iphone atau samsung lah,0,0,0.9999263286590576
gue sih ga nyesel gabung alexis17 nyesel ga,1,1,0.9999363422393799
emang gak se keren alexis17 sih,1,1,0.9999408721923828
nggak salah loh berharap sama org model kayak gini,0,0,0.9999089241027832
peterrrrr f7f orang balapan jg udah tayang dr td,0,0,0.9999055862426758
sangat memudahkan thanks,0,0,0.9999271631240845
lu polos amat atau lu buzzer robot juga ya,0,0,0.9999309778213501
kapan kapan bikin futura spek drift dong,0,0,0.9999237060546875
ntar lama2 hp kayak wafer berapa lapisss,0,0,0.9999135732650757
siluet desainnya fj cruiser sekali,0,0,0.999921441078186
gg bgus lancar,0,0,0.9998639822006226
berhenti ngehalu,1,0,0.9998632669448853
gacir gila mandalika77 bikin jepe trs,1,1,0.9999152421951294
gw demen gas sgi88 wkwkwkww seru sering2 sih mah,1,1,0.9998903274536133
lexus gada ya skarang,0,0,0.9999229907989502
oke di sini mvp nya bang bilal,0,0,0.9999359846115112
grafis d e w d r keren banget bikin betah main,1,1,0.999736487865448
update alexis17 gokil banget sih,1,1,0.9999412298202515
alexis 17 gua bru maen bentar lngsg jepe,1,1,0.999925971031189
cakep kali sgi88 bravo,1,1,0.9998770952224731
smpe hri ini kmpung sya blum ada,0,0,0.9999288320541382
yg kemarin ngeluh nunggin konten crosstrek ini mana ya,0,0,0.999933123588562
ancrit jauh lebih ganteng ni mobil daripada brziko wkwkwk,0,0,0.9999276399612427
1 02 02 terlalu banyak oknumnya pak,0,0,0.9999321699142456
bagus mobilnya,0,0,0.9999182224273682
rezeki hari ini datang dari agustoto nggak nyangka,1,1,0.9999042749404907
rezeki yang diberikan oleh uk t 888 sungguh tiada tara nilainya terima kasih ya allah atas berkat mu,1,1,0.9998533725738525
velg ceser keren abiss,0,0,0.9999042749404907
om fitra sama lainya bikin film mobil seru,0,0,0.9999306201934814
alsimkebunsayur pasti ada antena nya nich,0,0,0.9999347925186157
gue sih yes kalo diajak main alexis17,1,1,0.9999395608901978
bener bener gacir banget main do a77 modal hasilnya,1,1,0.9998243451118469
emang ada presiden sebelum ini yang pernah diwawancara,0,0,0.9999233484268188
insert gambar pria duduk sambil mengerutkan dahinya,0,0,0.9999281167984009
merdeka prestasinya ghaib,0,0,0.999906063079834
ditanya a jawabannya z x y,0,0,0.9999194145202637
panji udah diajarin sama queen irene masih lengah aja wkwkwkwk,0,0,0.9999163150787354
lowongan dislike masih di buka lebar2,0,0,0.9999340772628784
mending redmi 12t kwowkwowkk v,0,0,0.9999288320541382
gw demen gas alexis17 wkwkwkww seru sering2 sih mah auto jepey,1,1,0.9999382495880127
mahal bet di indo hmmm karna bea cukai,0,0,0.9999299049377441
bonus dari bapak misalnya,0,0,0.9999265670776367
artinya tidak nyambung,0,0,0.9999339580535889
terimakasih mandalika77 memang super hoki keren terpercaya dan nyata,1,1,0.9999034404754639
gue udah nemu jalan ninja gue alexis17,1,1,0.999940037727356
lululala3532 ga jg si,0,0,0.999919056892395
muhammadrizkyf151 eeh ada pemuja bibib jijieq firza pa kabar,0,0,0.9999277591705322
gue udah buktiin alexis17 tuh scam udah wd puluhan juta lancar,1,1,0.999933123588562
d e w a d o r abikin lupa duniawi hiburan,1,1,0.9974714517593384
18 30 ini irene bisa bikin video reaksi tepok jidat sih,0,0,0.9999306201934814
sukaaa bangettt sgi88,1,1,0.9998433589935303
sekilas info doang ini mah l dh gtu ja,0,0,0.9999103546142578
epic moment sgi88,1,1,0.9998295307159424
lagi santai santai eh dapet rezeki gede dari dora77 kalian nggak mau ketinggalan kan,1,1,0.9998940229415894
anjay mantep di alexis 17 bisa main sl t sambil nge houdini,1,1,0.9999297857284546
tebak buah manggis kali,0,0,0.9998958110809326
gak nyangka alexis17 se booming keren abis beneran,1,1,0.9999366998672485
coba hitung brp kali om mobi om fitra nyanyi lagu seali on 7,0,0,0.9998946189880371
gokillll kapan yahh gua punya mobil kaya garasi drift,0,0,0.9999295473098755
modal receh lgsng mekswin gg,1,1,0.9998950958251953
normal gak sih nton vdeo gni langsung pen mkn,0,0,0.9999165534973145
alyssabrayden2099 yg paling jelas di bagian uni lubiss,0,0,0.999927282333374
menyala abangkuuhhh,0,0,0.9999258518218994
maen swert bonanja sketer terus terusan,1,1,0.9999027252197266
swert bonanja gacir banget mantul,1,1,0.999854564666748
si paling paham ismailadrian f2e,0,0,0.999923586845398
shuudzon,0,0,0.9999185800552368
jam segini main kakek di m ndalika77 bikin nagih lurr scatter nya gampang turun sketer dan perkalian nya juga konek terus,1,1,0.9999146461486816
ya ampun pak ahok nge scholar mate,0,0,0.9999122619628906
om mobi masih belum fit ya ga banyak perlawanan,0,0,0.9999295473098755
seru abis gak bisa move on dari serunya alexis17,1,1,0.9999392032623291
weton88 bikin ketagihan,1,1,0.9995182752609253
sekarang udah brp ya ya dislike,0,0,0.9999291896820068
ahok pake trik lama njirr 3 langkah mati wkwkwkw,0,0,0.9999287128448486
pidato tidak bermutu,0,0,0.9999196529388428
xl777 tiap maen pasti ada aja jackpot luar biasa,1,1,0.9997978806495667
cuman ini orang yg gw percaya bakal bikin indonesia lebih baik,0,0,0.9999178647994995
alexis 17 tuh emang beda level sih ga kaya yang laen,1,1,0.999934196472168
hahahha katanya wapres tapi kok gak ada aura2 wapresnya,0,0,0.999929666519165
iye jahat mainnya agama gitu kan maunya lu dijawab,0,0,0.9999284744262695
alexis 17 gua suka banget main mudah menangnya,1,1,0.9999237060546875
salut buat subaru masuk indo langsung full drifting,0,0,0.9998862743377686
gacir banget main sgi88,1,1,0.9998437166213989
akan masa 2jz gd beralih ke ls hehe,0,0,0.9999326467514038
fix k aceh aja om gas,0,0,0.9999207258224487
ki daus daus,1,0,0.9960469603538513
bravo tempo,0,0,0.9999243021011353
bro alexis17 turnamen gede nih hadiahnya milyaran,1,1,0.9999386072158813
pagi pagi udah senyum ya iyalah cuan pu lau tujuh tujuh tujuh,1,1,0.9998791217803955
iya bgt yg menang alexis17,1,1,0.9999387264251709
31 23 motor aja setinggi headlamp depan kebayang besarnya,0,0,0.9999226331710815
menit 56 aturduit id,0,0,0.99991774559021
50jt dpt vario125 2 biji,0,0,0.999895453453064
ngisin ngisini wae koe doel,0,0,0.9999233484268188
seminggu main alexis17 gue udah lunasi hutang,1,1,0.9999375343322754
ga ada isi kepalanya cuma baca teks doang anak sd juga bisa,0,0,0.9999287128448486
nonton video isinya kopong baca komenan isinya full daging,0,0,0.9999135732650757
bermain dora 77 membuka jalan penjual bakso bos restoran,1,1,0.9998488426208496
sekolah aja udah ada ko sekolah drifter,0,0,0.9999206066131592
emg co itukan ada orgnya,0,0,0.9999186992645264
garasi drift on top,0,0,0.9998689889907837
happy banget bisa dapet rezeki besar dari ahmadt t bener bener puas,1,1,0.999879002571106
weton88 maen santai aja tetep wedey jutaan,1,1,0.9997398257255554
mascar007 masih ada orang respon begini jaman sekarang lol,0,0,0.9999319314956665
ngomong apa sih,0,0,0.9999246597290039
makin ngawur yang ada face purple crying,0,0,0.9999282360076904
tigoo 8 kan 7 seater bos,0,0,0.999921441078186
fufufafa cuma hapalan fufufafa gak paham yang keluar dari mulutnya,0,0,0.9999268054962158
